Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
1F9AA8      14    No     001F8B41-001F8B59       19
1F9AC8      14    No     001F8B5A-001F8B72       19
1F9AE8      14    No     001F8B73-001F8B8B       19
1F9B08      14    No     001F8B8C-001F8BA4       19
1F9B28      14    No     001F8BA5-001F8BBD       19
1F9B4A      11    No     001F8BBE-001F8BD3       16
1F9B6A      12    No     001F8BD4-001F8BEA       17
1F9B8C       E    No     001F8BEB-001F8BFD       13
1F9BAE       C    No     001F8BFE-001F8C0E       11
1F9BCE       C    No     001F8C0F-001F8C1F       11
1F9BE6      18    No     001F8C20-001F8C3C       1D
1F9C06      18    No     001F8C3D-001F8C59       1D
1F9C26      18    No     001F8C5A-001F8C76       1D
1F9C46      18    No     001F8C77-001F8C93       1D
1F9C66      18    No     001F8C94-001F8CB0       1D
1F9C86      18    No     001F8CB1-001F8CCD       1D
1F9CA6      18    No     001F8CCE-001F8CEA       1D
1F9CC6      18    No     001F8CEB-001F8D07       1D
1F9CE6      18    No     001F8D08-001F8D24       1D
1F9D06      18    No     001F8D25-001F8D41       1D
1F9D26      18    No     001F8D42-001F8D5E       1D
1F9D46      18    No     001F8D5F-001F8D7B       1D
1F9D66      18    No     001F8D7C-001F8D98       1D
1F9D86      18    No     001F8D99-001F8DB5       1D
1F9DA6      18    No     001F8DB6-001F8DD2       1D
1F9DC6      18    No     001F8DD3-001F8DEF       1D
1F9DE6      18    No     001F8DF0-001F8E0C       1D
1F9E06      18    No     001F8E0D-001F8E29       1D
1F9E26      18    No     001F8E2A-001F8E46       1D
1F9E46      18    No     001F8E47-001F8E63       1D
1F9E66      18    No     001F8E64-001F8E80       1D
1F9E86      18    No     001F8E81-001F8E9D       1D
1F9EA6      18    No     001F8E9E-001F8EBA       1D
1F9EC6      18    No     001F8EBB-001F8ED7       1D
1F9EE6      18    No     001F8ED8-001F8EF4       1D
1F9F06      18    No     001F8EF5-001F8F11       1D
1F9F26      18    No     001F8F12-001F8F2E       1D
1F9F46      18    No     001F8F2F-001F8F4B       1D
1F9F66      18    No     001F8F4C-001F8F68       1D
1F9F86      18    No     001F8F69-001F8F85       1D
1F9FA6      18    No     001F8F86-001F8FA2       1D
1F9FC6      18    No     001F8FA3-001F8FBF       1D
1F9FE6      18    No     001F8FC0-001F8FDC       1D
1FA006      18    No     001F8FDD-001F8FF9       1D
1FA026      18    No     001F8FFA-001F9016       1D
1FA046      18    No     001F9017-001F9033       1D
1FA066      18    No     001F9034-001F9050       1D
1FA086      18    No     001F9051-001F906D       1D
1FA0A6      18    No     001F906E-001F908A       1D
1FA0C6      18    No     001F908B-001F90A7       1D
1FA0E6      18    No     001F90A8-001F90C4       1D
1FA106      18    No     001F90C5-001F90E1       1D
1FA126      18    No     001F90E2-001F90FE       1D
1FA146      18    No     001F90FF-001F911B       1D
1FA166      18    No     001F911C-001F9138       1D
1FA186      18    No     001F9139-001F9155       1D
1FA1A6      18    No     001F9156-001F9172       1D
1FA1C6      18    No     001F9173-001F918F       1D
1FA1E6      18    No     001F9190-001F91AC       1D
1FA206      18    No     001F91AD-001F91C9       1D
1FA226      18    No     001F91CA-001F91E6       1D
1FA246      18    No     001F91E7-001F9203       1D
1FA266      18    No     001F9204-001F9220       1D
1FA286      18    No     001F9221-001F923D       1D
1FA2A6      18    No     001F923E-001F925A       1D
1FA2C6      18    No     001F925B-001F9277       1D
1FA2E6      18    No     001F9278-001F9294       1D
1FA306      18    No     001F9295-001F92B1       1D
1FA326      18    No     001F92B2-001F92CE       1D
1FA346      18    No     001F92CF-001F92EB       1D
1FA366      18    No     001F92EC-001F9308       1D
1FA386      18    No     001F9309-001F9325       1D
1FA3A6      18    No     001F9326-001F9342       1D
1FA3C6      18    No     001F9343-001F935F       1D
1FA3E6      18    No     001F9360-001F937C       1D
1FA406      18    No     001F937D-001F9399       1D
1FA426      18    No     001F939A-001F93B6       1D
1FA446      18    No     001F93B7-001F93D3       1D
1FA466      18    No     001F93D4-001F93F0       1D
1FA486      18    No     001F93F1-001F940D       1D
1FA4A6      18    No     001F940E-001F942A       1D
1FA4C6      18    No     001F942B-001F9447       1D
1FA4E6      18    No     001F9448-001F9464       1D
1FA506      38    No     001F9465-001F94A1       3D
1FA544      3A    No     001F94A2-001F94E0       3F
1FA584      1A    No     001F94E1-001F94FF       1F
1FA5A6      18    No     001F9500-001F951C       1D
1FA5C6      38    No     001F951D-001F9559       3D
1FA606      38    No     001F955A-001F9596       3D
1FA646      38    No     001F9597-001F95D3       3D
1FA686      38    No     001F95D4-001F9610       3D
1FA6C6      38    No     001F9611-001F964D       3D
1FA706      38    No     001F964E-001F968A       3D
1FA746      38    No     001F968B-001F96C7       3D
1FA786      38    No     001F96C8-001F9704       3D
1FA7C6      38    No     001F9705-001F9741       3D
1FA806      38    No     001F9742-001F977E       3D
1FA846      38    No     001F977F-001F97BB       3D
1FA886      38    No     001F97BC-001F97F8       3D
1FA8C6      38    No     001F97F9-001F9835       3D
1FA906      38    No     001F9836-001F9872       3D
1FA946      38    No     001F9873-001F98AF       3D
1FA986      18    No     001F98B0-001F98CC       1D
1FA9A6      18    No     001F98CD-001F98E9       1D
1FA9C6      18    No     001F98EA-001F9906       1D
1FA9E6      18    No     001F9907-001F9923       1D
1FAA06      38    No     001F9924-001F9960       3D
1FAA46      38    No     001F9961-001F999D       3D
1FAA86      38    No     001F999E-001F99DA       3D
1FAAC6      38    No     001F99DB-001F9A17       3D
1FAB06      38    No     001F9A18-001F9A54       3D
1FAB46      38    No     001F9A55-001F9A91       3D
1FAB86      38    No     001F9A92-001F9ACE       3D
1FABC6      38    No     001F9ACF-001F9B0B       3D
1FAC06      38    No     001F9B0C-001F9B48       3D
1FAC46      38    No     001F9B49-001F9B85       3D
1FAC86      38    No     001F9B86-001F9BC2       3D
1FACC6      38    No     001F9BC3-001F9BFF       3D
1FAD06      38    No     001F9C00-001F9C3C       3D
1FAD44      3A    No     001F9C3D-001F9C7B       3F
1FAD84      1A    No     001F9C7C-001F9C9A       1F
1FADA6      38    No     001F9C9B-001F9CD7       3D
1FADE6      18    No     001F9CD8-001F9CF4       1D
1FAE06      38    No     001F9CF5-001F9D31       3D
1FAE46      38    No     001F9D32-001F9D6E       3D
1FAE86      38    No     001F9D6F-001F9DAB       3D
1FAEC6      38    No     001F9DAC-001F9DE8       3D
1FAF06      38    No     001F9DE9-001F9E25       3D
1FAF46      38    No     001F9E26-001F9E62       3D
1FAF86      38    No     001F9E63-001F9E9F       3D
1FAFC6      38    No     001F9EA0-001F9EDC       3D
1FB006      38    No     001F9EDD-001F9F19       3D
1FB046      38    No     001F9F1A-001F9F56       3D
1FB086      38    No     001F9F57-001F9F93       3D
1FB0C6      18    No     001F9F94-001F9FB0       1D
1FB0E6     1F8    No     001F9FB1-001FA1AD      1FD
1FB2DE      18    Yes    001FA1AE-001FA1B5        8
1FB2F6       A    No     001FA1B6-001FA1C4        F
1FB308      26    No     001FA1C5-001FA1EF       2B
1FB32E      21    Yes    001FA1F0-001FA1F7        8
1FB34F       8    No     001FA1F8-001FA204        D
1FB357      13    Yes    001FA205-001FA20C        8
1FB36A      11    No     001FA20D-001FA222       16
1FB37B       F    Yes    001FA223-001FA22A        8
1FB38A      12    No     001FA22B-001FA241       17
1FB39C       D    Yes    001FA242-001FA249        8
1FB3AE       E    No     001FA24A-001FA25C       13
1FB3BC      10    Yes    001FA25D-001FA264        8
1FB3CD       F    No     001FA265-001FA278       14
1FB3DC      10    Yes    001FA279-001FA280        8
1FB3EC       C    No     001FA281-001FA291       11
1FB3F8       8    Yes    001FA292-001FA299        8
1FB40C       C    No     001FA29A-001FA2AA       11
1FB420       8    Yes    001FA2AB-001FA2B2        8
1FB42C      10    No     001FA2B3-001FA2C7       15
1FB440       8    Yes    001FA2C8-001FA2CF        8
1FB44C      10    No     001FA2D0-001FA2E4       15
1FB460       8    Yes    001FA2E5-001FA2EC        8
1FB46E       E    No     001FA2ED-001FA2FF       13
1FB481      11    Yes    001FA300-001FA307        8
1FB492       6    No     001FA308-001FA312        B
1FB4A3       5    Yes    001FA313-001FA31A        8
1FB4B0       C    No     001FA31B-001FA32B       11
1FB4C1       7    Yes    001FA32C-001FA333        8
1FB4CC      10    No     001FA334-001FA348       15
1FB4E1       7    Yes    001FA349-001FA350        8
1FB4F0       C    No     001FA351-001FA361       11
1FB503       A    Yes    001FA362-001FA369        8
1FB50D      13    No     001FA36A-001FA381       18
1FB526       C    No     001FA382-001FA392       11
1FB532      1A    Yes    001FA393-001FA39A        8
1FB54C       5    No     001FA39B-001FA3A4        A
1FB553      19    Yes    001FA3A5-001FA3AC        8
1FB56C      10    No     001FA3AD-001FA3C1       15
1FB57C      12    Yes    001FA3C2-001FA3C9        8
1FB58F       D    No     001FA3CA-001FA3DB       12
1FB59C      12    Yes    001FA3DC-001FA3E3        8
1FB5AF       D    No     001FA3E4-001FA3F5       12
1FB5BC      12    Yes    001FA3F6-001FA3FD        8
1FB5CE       E    No     001FA3FE-001FA410       13
1FB5DC      10    Yes    001FA411-001FA418        8
1FB5EC      10    No     001FA419-001FA42D       15
1FB5FC       C    Yes    001FA42E-001FA435        8
1FB60C      10    No     001FA436-001FA44A       15
1FB620       8    Yes    001FA44B-001FA452        8
1FB62C      10    No     001FA453-001FA467       15
1FB641       7    Yes    001FA468-001FA46F        8
1FB64D       E    No     001FA470-001FA482       13
1FB661       7    Yes    001FA483-001FA48A        8
1FB66A      12    No     001FA48B-001FA4A1       17
1FB680       8    Yes    001FA4A2-001FA4A9        8
1FB68C      10    No     001FA4AA-001FA4BE       15
1FB6A0       8    Yes    001FA4BF-001FA4C6        8
1FB6AC      10    No     001FA4C7-001FA4DB       15
1FB6C0       8    Yes    001FA4DC-001FA4E3        8
1FB6CC      10    No     001FA4E4-001FA4F8       15
1FB6E0       8    Yes    001FA4F9-001FA500        8
1FB6EC      10    No     001FA501-001FA515       15
1FB702      16    No     001FA516-001FA530       1B
1FB718      10    Yes    001FA531-001FA538        8
1FB728       C    No     001FA539-001FA549       11
1FB734      12    Yes    001FA54A-001FA551        8
1FB746       C    No     001FA552-001FA562       11
1FB752      19    Yes    001FA563-001FA56A        8
1FB76D       B    No     001FA56B-001FA57A       10
1FB778      16    Yes    001FA57B-001FA582        8
1FB78E       E    No     001FA583-001FA595       13
1FB79C       E    Yes    001FA596-001FA59D        8
1FB7AA      10    No     001FA59E-001FA5B2       15
1FB7BA      14    Yes    001FA5B3-001FA5BA        8
1FB7CE       E    No     001FA5BB-001FA5CD       13
1FB7DC      10    Yes    001FA5CE-001FA5D5        8
1FB7EC      10    No     001FA5D6-001FA5EA       15
1FB7FC       B    Yes    001FA5EB-001FA5F2        8
1FB80C      10    No     001FA5F3-001FA607       15
1FB820       8    Yes    001FA608-001FA60F        8
1FB82C      10    No     001FA610-001FA624       15
1FB840       8    Yes    001FA625-001FA62C        8
1FB84C      10    No     001FA62D-001FA641       15
1FB860       8    Yes    001FA642-001FA649        8
1FB86E       C    No     001FA64A-001FA65A       11
1FB880       8    Yes    001FA65B-001FA662        8
1FB88A      12    No     001FA663-001FA679       17
1FB8A0       8    Yes    001FA67A-001FA681        8
1FB8AC      45    No     001FA682-001FA6CB       4A
1FB8F1      11    Yes    001FA6CC-001FA6D3        8
1FB902      19    No     001FA6D4-001FA6F1       1E
1FB91C      1B    Yes    001FA6F2-001FA6F9        8
1FB937       9    No     001FA6FA-001FA707        E
1FB940      13    Yes    001FA708-001FA70F        8
1FB953      18    No     001FA710-001FA72C       1D
1FB96B      19    Yes    001FA72D-001FA734        8
1FB984      3E    No     001FA735-001FA777       43
1FB9C2      11    Yes    001FA778-001FA77F        8
1FB9D3       2    No     001FA780-001FA786        7
1FB9D5       F    Yes    001FA787-001FA78E        8
1FB9E4      18    Yes    001FA78F-001FA796        8
1FB9FC      B8    Yes    001FA797-001FA79E        8
1FBAB4      2F    Yes    001FA79F-001FA7A6        8
1FBAE3       5    No     001FA7A7-001FA7B0        A
1FBAF1       7    Yes    001FA7B1-001FA7B8        8
1FBAFD      E7    No     001FA7B9-001FA8A4       EC
1FBBE4      10    Yes    001FA8A5-001FA8AC        8
1FBBF5      E7    No     001FA8AD-001FA998       EC
1FBCE0       7    Yes    001FA999-001FA9A0        8
1FBCED      17    No     001FA9A1-001FA9BC       1C
1FBD0A     1AF    No     001FA9BD-001FAB70      1B4
1FBEC0      1C    No     001FAB71-001FAB91       21
1FBEE1       7    Yes    001FAB92-001FAB99        8
1FBEEC     170    No     001FAB9A-001FAD0E      175
1FC062      7A    No     001FAD0F-001FAD8D       7F
1FC0E0       8    Yes    001FAD8E-001FAD95        8
1FC0F0       7    No     001FAD96-001FADA1        C
1FC0FE     37B    No     001FADA2-001FB121      380
1FC480      49    No     001FB122-001FB16F       4E
1FC4D0       C    No     001FB170-001FB180       11
1FC4E0       8    Yes    001FB181-001FB188        8
1FC4F0     1EC    No     001FB189-001FB379      1F1
1FC6E0       7    Yes    001FB37A-001FB381        8
1FC6EC      18    No     001FB382-001FB39E       1D
1FC70A      CA    No     001FB39F-001FB46D       CF
1FC7DC      12    No     001FB46E-001FB484       17
1FC7F4      C5    No     001FB485-001FB54E       CA
1FC8C0      1B    No     001FB54F-001FB56E       20
1FC8EC       8    No     001FB56F-001FB57B        D
1FC8FD       7    No     001FB57C-001FB587        C
1FC90A      1A    No     001FB588-001FB5A6       1F
1FC92C      17    No     001FB5A7-001FB5C2       1C
1FC94C      38    No     001FB5C3-001FB5FF       3D
1FC98D       7    No     001FB600-001FB60B        C
1FC99A      72    No     001FB60C-001FB682       77
1FCA14      18    No     001FB683-001FB69F       1D
1FCA34       6    No     001FB6A0-001FB6AA        B
1FCA40      3C    No     001FB6AB-001FB6EB       41
1FCA83      17    No     001FB6EC-001FB707       1C
1FCAA1      3B    No     001FB708-001FB747       40
1FCAE0       8    Yes    001FB748-001FB74F        8
1FCAF0       8    No     001FB750-001FB75C        D
1FCB01       3    No     001FB75D-001FB764        8
1FCB04       C    Yes    001FB765-001FB76C        8
1FCB12      22    No     001FB76D-001FB793       27
1FCB34       C    Yes    001FB794-001FB79B        8
1FCB42     337    No     001FB79C-001FBAD7      33C
1FCE80      49    No     001FBAD8-001FBB25       4E
1FCED0       C    No     001FBB26-001FBB36       11
1FCEE0       8    Yes    001FBB37-001FBB3E        8
1FCEF0       8    No     001FBB3F-001FBB4B        D
1FCEFE      B6    No     001FBB4C-001FBC06       BB
1FCFB6      1A    Yes    001FBC07-001FBC0E        8
1FCFD2       2    No     001FBC0F-001FBC15        7
1FCFD6       A    Yes    001FBC16-001FBC1D        8
1FCFE2      E6    No     001FBC1E-001FBD08       EB
1FD0D0       8    No     001FBD09-001FBD15        D
1FD0E0      18    Yes    001FBD16-001FBD1D        8
1FD0FC      27    No     001FBD1E-001FBD49       2C
1FD123      10    Yes    001FBD4A-001FBD51        8
1FD133      31    No     001FBD52-001FBD87       36
1FD166       A    Yes    001FBD88-001FBD8F        8
1FD17E       6    No     001FBD90-001FBD9A        B
1FD18C       8    No     001FBD9B-001FBDA7        D
